,Scrap_time,Airline1_Back,Airline2_There,Airline2_Back,Airline1_There,Days,Journey_time,prediction
1382,2.0,none,none,none,none,139.0,6.0,24.656386020377738
1383,2.0,none,none,none,none,67.0,6.0,22.037021666871006
1384,20.0,none,none,none,none,73.0,8.0,20.189090339550464
1385,20.0,none,none,none,none,70.0,6.0,22.137246179785308
1386,2.0,Ryanair,Ryanair,Ryanair,Ryanair,2.0,5.0,27.319152048169222
1387,2.0,Ryanair,Ryanair,Ryanair,Ryanair,55.0,7.0,25.0693393121766
1388,20.0,Ryanair,Ryanair,Ryanair,Ryanair,9.0,7.0,26.559866413433753
1389,20.0,Ryanair,Ryanair,Ryanair,Ryanair,51.0,8.0,25.911910653150773
1390,20.0,Ryanair,Ryanair,Ryanair,Ryanair,30.0,7.0,28.333728952759294
1391,20.0,Ryanair,Ryanair,Ryanair,Ryanair,100.0,4.0,26.289582652983505
1392,20.0,Ryanair,Ryanair,Ryanair,Ryanair,74.0,8.0,25.978089495016754
1393,20.0,Ryanair,Ryanair,Ryanair,Ryanair,95.0,4.0,26.289582652983505
1394,20.0,Ryanair,Ryanair,Ryanair,Ryanair,75.0,6.0,26.06680384196436
1395,2.0,none,none,none,none,26.0,8.0,22.35611099194828
1396,2.0,none,none,none,none,97.0,5.0,24.99102303265347
1397,2.0,none,none,none,none,80.0,6.0,22.037021666871006
1398,2.0,none,none,none,none,74.0,5.0,22.371658679146737
1399,20.0,none,none,none,none,14.0,7.0,23.27477260756644
1400,20.0,none,none,none,none,62.0,7.0,22.63668976820808
1401,20.0,none,none,none,none,54.0,6.0,23.484122282649025
1402,20.0,none,none,none,none,63.0,6.0,22.137246179785308
1403,20.0,none,none,none,none,95.0,6.0,24.16500214997459
1404,2.0,Ryanair,Ryanair,Ryanair,Ryanair,3.0,4.0,27.811784737267335
1405,2.0,Ryanair,Ryanair,Ryanair,Ryanair,40.0,6.0,28.115863257243156
1406,2.0,Ryanair,Ryanair,Ryanair,Ryanair,88.0,6.0,25.7256486258429
1407,20.0,Ryanair,Ryanair,Ryanair,Ryanair,2.0,5.0,27.11855933928225
1408,20.0,Ryanair,Ryanair,Ryanair,Ryanair,139.0,7.0,26.462747112414085
1409,2.0,none,none,none,none,14.0,5.0,22.60801413191023
1410,2.0,none,none,none,none,26.0,7.0,23.061769645342444
1411,2.0,none,none,none,none,16.0,8.0,22.35611099194828
1412,2.0,none,none,none,none,37.0,5.0,24.156278047570524
1413,2.0,none,none,none,none,116.0,6.0,24.656386020377738
1414,20.0,none,none,none,none,53.0,8.0,21.425638812622118
1415,20.0,none,none,none,none,34.0,8.0,22.298116295035232
1416,20.0,none,none,none,none,42.0,5.0,24.897884024176893
1417,2.0,Ryanair,Ryanair,Ryanair,Ryanair,8.0,6.0,26.06321518885477
1418,2.0,Ryanair,Ryanair,Ryanair,Ryanair,8.0,5.0,26.635172315541276
1419,2.0,Ryanair,Ryanair,Ryanair,Ryanair,5.0,5.0,28.551044051677536
1420,20.0,Ryanair,Ryanair,Ryanair,Ryanair,33.0,6.0,28.178845046122706
1421,2.0,none,none,none,none,164.0,5.0,24.99102303265347
1422,2.0,none,none,none,none,50.0,4.0,24.396059135361646
1423,2.0,none,none,none,none,38.0,4.0,24.511357836150047
1424,2.0,none,none,none,none,220.0,6.0,24.656386020377738
1425,2.0,none,none,none,none,220.0,8.0,22.888613938042674
1426,20.0,none,none,none,none,84.0,7.0,25.063274144543286
1427,20.0,none,none,none,none,48.0,7.0,24.88624002958656
1428,20.0,none,none,none,none,3.0,7.0,22.66355603822401
1429,20.0,none,none,none,none,57.0,6.0,23.484122282649025
1430,2.0,Ryanair,Ryanair,Ryanair,Ryanair,4.0,6.0,29.233991650757098
1431,2.0,Ryanair,Ryanair,Ryanair,Ryanair,86.0,7.0,25.514684307158728
1432,20.0,Ryanair,Ryanair,Ryanair,Ryanair,11.0,8.0,26.285471522496817
1433,20.0,Ryanair,Ryanair,Ryanair,Ryanair,70.0,6.0,26.06680384196436
1434,2.0,none,none,none,none,18.0,6.0,22.380286349168177
1435,2.0,none,none,none,none,112.0,4.0,24.662818600527196
1436,20.0,none,none,none,none,19.0,5.0,22.687432399068378
1437,20.0,none,none,none,none,18.0,6.0,22.54153680192039
1438,20.0,none,none,none,none,45.0,6.0,24.38679644116379
1439,20.0,none,none,none,none,34.0,5.0,24.250584935793373
1440,20.0,none,none,none,none,96.0,4.0,24.31942283607962
1441,2.0,Ryanair,Ryanair,Ryanair,Ryanair,10.0,5.0,26.635172315541276
1442,2.0,Ryanair,Ryanair,Ryanair,Ryanair,22.0,7.0,27.73218991624264
1443,20.0,Ryanair,Ryanair,Ryanair,Ryanair,14.0,5.0,27.369221822748575
1444,20.0,Ryanair,Ryanair,Ryanair,Ryanair,29.0,8.0,28.333728952759294
1445,20.0,Ryanair,Ryanair,Ryanair,Ryanair,31.0,5.0,28.35368596652766
1446,20.0,Ryanair,Ryanair,Ryanair,Ryanair,31.0,4.0,28.298766749774405
1447,20.0,Ryanair,Ryanair,Ryanair,Ryanair,43.0,8.0,28.640665118504522
1448,20.0,Ryanair,Ryanair,Ryanair,Ryanair,76.0,4.0,26.059634642854082
1449,2.0,none,none,none,none,12.0,7.0,23.247016800876782
1450,2.0,Ryanair,Ryanair,Ryanair,Ryanair,75.0,4.0,25.64119899803177
1451,20.0,Ryanair,Ryanair,Ryanair,Ryanair,9.0,5.0,26.90742396480694
1452,20.0,Ryanair,Ryanair,Ryanair,Ryanair,6.0,7.0,27.489306709491114
1453,20.0,Ryanair,Ryanair,Ryanair,Ryanair,45.0,8.0,25.911910653150773
1454,2.0,none,none,none,none,220.0,4.0,24.662818600527196
